SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2010-11,30.0,CHA,NBA,SG,54.0,1.0,582.0,8.2,18.3,0.447,1.6,4.2,0.37,6.6,14.1,0.471,3.7,4.8,0.769,1.1,5.2,6.3,2.1,1.6,0.6,2.1,4.0,21.6,103.0,109.0,Matt Carroll
2011-12,31.0,CHA,NBA,SG,53.0,2.0,596.0,4.6,13.9,0.331,0.7,3.8,0.186,3.9,10.1,0.386,2.7,3.4,0.789,0.7,4.4,5.1,3.4,1.4,0.6,2.1,4.6,12.6,84.0,112.0,Matt Carroll
2012-13,32.0,CHA,NBA,SG,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,0.0,217.0,121.0,Matt Carroll
2003-04,22.0,POR,NBA,PG,17.0,0.0,139.0,2.8,10.8,0.259,0.0,0.4,0.0,2.8,10.4,0.269,0.0,0.0,0.0,1.2,1.2,2.4,9.6,4.0,0.0,4.0,5.6,5.6,71.0,105.0,Omar Cook
2004-05,23.0,TOR,NBA,PG,5.0,0.0,74.0,7.0,16.8,0.417,0.0,2.8,0.0,7.0,14.0,0.5,2.1,4.2,0.5,1.4,3.5,4.9,15.4,4.2,0.7,4.2,4.2,16.1,99.0,105.0,Omar Cook
2003-04,25.0,POR,NBA,PF,3.0,0.0,12.0,13.9,13.9,1.0,0.0,0.0,0.0,13.9,13.9,1.0,4.6,9.3,0.5,9.3,0.0,9.3,0.0,0.0,0.0,4.6,13.9,32.5,133.0,114.0,Kaniel Dickens
2004-05,26.0,NJN,NBA,SF,11.0,0.0,61.0,3.5,12.4,0.286,2.6,7.9,0.333,0.9,4.4,0.2,1.8,1.8,1.0,2.6,5.3,7.9,0.9,1.8,0.9,1.8,4.4,11.5,91.0,104.0,Kaniel Dickens
2007-08,29.0,CLE,NBA,PF,5.0,0.0,12.0,4.4,13.3,0.333,0.0,0.0,0.0,4.4,13.3,0.333,0.0,0.0,0.0,0.0,4.4,4.4,4.4,0.0,4.4,0.0,4.4,8.9,90.0,107.0,Kaniel Dickens
2003-04,26.0,POR,NBA,SF,7.0,0.0,32.0,8.7,20.9,0.417,5.2,13.9,0.375,3.5,7.0,0.5,0.0,3.5,0.0,0.0,7.0,7.0,1.7,0.0,0.0,1.7,0.0,22.6,97.0,110.0,Desmond Ferguson
2003-04,19.0,POR,NBA,PF,8.0,0.0,19.0,8.8,20.5,0.429,0.0,0.0,0.0,8.8,20.5,0.429,5.9,11.7,0.5,5.9,5.9,11.7,2.9,2.9,0.0,2.9,2.9,23.4,98.0,104.0,Travis Outlaw
2004-05,20.0,POR,NBA,SF,59.0,2.0,793.0,9.0,18.0,0.498,0.3,0.7,0.4,8.7,17.3,0.502,3.3,5.1,0.653,2.7,5.5,8.2,2.4,2.0,2.7,2.6,5.2,21.5,105.0,107.0,Travis Outlaw
2005-06,21.0,POR,NBA,PF,69.0,11.0,1153.0,7.7,17.5,0.44,0.7,2.5,0.264,7.0,15.0,0.47,2.9,4.2,0.697,2.3,6.7,9.0,1.6,1.5,2.2,1.8,5.3,19.0,101.0,111.0,Travis Outlaw
2006-07,22.0,POR,NBA,PF,67.0,1.0,1532.0,8.7,20.1,0.434,0.4,1.3,0.27,8.4,18.8,0.445,5.1,6.4,0.79,2.3,5.4,7.7,1.8,2.2,2.6,2.3,5.3,22.9,103.0,108.0,Travis Outlaw
2007-08,23.0,POR,NBA,PF,82.0,6.0,2186.0,10.4,24.1,0.433,1.0,2.5,0.396,9.4,21.6,0.437,5.4,7.3,0.741,2.4,7.0,9.4,2.6,1.5,1.6,2.7,4.3,27.3,102.0,107.0,Travis Outlaw
2008-09,24.0,POR,NBA,SF,81.0,6.0,2246.0,9.5,21.0,0.453,2.2,5.8,0.377,7.3,15.1,0.482,4.3,6.0,0.723,1.7,6.4,8.2,2.0,1.2,1.4,2.3,4.1,25.5,111.0,109.0,Travis Outlaw
2009-10,25.0,TOT,NBA,SF,34.0,6.0,730.0,7.9,20.3,0.391,2.9,7.6,0.381,5.1,12.7,0.398,3.5,4.3,0.831,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,103.0,110.0,Travis Outlaw
2009-10,25.0,POR,NBA,SF,11.0,0.0,231.0,9.0,23.9,0.376,2.8,7.3,0.387,6.2,16.6,0.371,5.0,5.7,0.875,3.1,5.9,9.0,1.9,1.7,1.9,2.8,3.1,25.8,101.0,106.0,Travis Outlaw
2009-10,25.0,LAC,NBA,SF,23.0,6.0,499.0,7.5,18.7,0.4,2.9,7.7,0.378,4.6,11.0,0.415,2.9,3.6,0.8,2.1,6.5,8.6,2.7,1.1,0.9,2.1,3.1,20.8,104.0,111.0,Travis Outlaw
2010-11,26.0,NJN,NBA,SF,82.0,55.0,2358.0,6.2,16.6,0.375,1.7,5.7,0.302,4.5,10.8,0.413,3.0,3.9,0.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,97.0,112.0,Travis Outlaw
2011-12,27.0,SAC,NBA,SF,39.0,5.0,500.0,6.1,17.7,0.343,1.6,6.1,0.267,4.5,11.7,0.383,3.1,4.7,0.674,1.9,4.3,6.2,1.6,1.9,2.1,2.0,3.4,16.9,91.0,110.0,Travis Outlaw
2012-13,28.0,SAC,NBA,SF,38.0,2.0,444.0,8.5,20.4,0.418,1.6,5.8,0.28,6.9,14.7,0.472,4.4,6.0,0.731,2.0,5.1,7.0,2.4,1.3,0.9,2.2,4.0,23.1,103.0,113.0,Travis Outlaw
2013-14,29.0,SAC,NBA,SF,63.0,4.0,1065.0,6.2,15.6,0.399,2.0,5.6,0.35,4.3,10.0,0.426,2.0,2.5,0.808,1.7,6.3,8.0,2.3,1.0,0.9,1.2,4.5,16.4,106.0,110.0,Travis Outlaw
2003-04,21.0,POR,NBA,C,1.0,0.0,3.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,114.0,Slavko Vraneš
